image,iauc,dauc,infidelity,sensitivity
0049_01.png,0.6503861746085542,0.6026163242225137,0.26670849323272705,1.5754039855413282
0051_01.png,0.5087933536352856,0.5319232195283153,2.7634689807891846,1.4845642925748717
0065_01.png,0.4890996209744896,0.599279932877315,0.762280285358429,1.663276402902223
0105_01.png,0.49326644126059754,0.7238829057730202,0.7040166258811951,1.6998166887307093
0124_01.png,0.5056972200317043,0.7233071581493797,0.2739717364311218,1.7185804862768579
0158_01.png,0.4959732149062412,0.7811882519828421,0.2644796073436737,1.7284525315002868
0170_01.png,0.5022552070607033,0.707881465720545,2.1757428646087646,1.7643019381839131
0175_01.png,0.523323603240507,0.7576434197170394,0.18318624794483185,1.8034553301321974
0178_01.png,0.49146329731281313,0.7485861673818103,1.7006648778915405,1.572446495677749
0184_01.png,0.5663395150165472,0.582902522158942,1.5250567197799683,1.625472990844253
0188_01.png,0.5009655026452882,0.7540362201897162,0.3904076814651489,1.5622368897908072
0189_01.png,0.4896429268909352,0.7029896363216851,0.4757861793041229,1.8066063097925351
0190_03.png,0.5145315710189087,0.6891478356639189,0.6179496049880981,1.6620004854606032
302_01.png,0.5215090082160064,0.6647783649137377,0.2522771954536438,1.6102045060262664
346_01.png,0.5361577312328986,0.4520178301858583,1.2799640893936157,1.6031930504790666
347_01.png,0.5065008620066302,0.5914419444078314,0.3942593038082123,1.407827204475139
359_01.png,0.5153702276625803,0.27747358893975616,0.5494754314422607,1.5295266889492687
404_01.png,0.5215678888240031,0.7217129805524435,0.13134244084358215,1.7187197699246002
426_01.png,0.5132732134578484,0.4889971051099045,0.8308430314064026,1.5931627067095184
474_01.png,0.5081026145656194,0.6133974189703751,0.14984947443008423,1.756636478499928
475_02.png,0.5276210604767714,0.6464450304296666,0.16149485111236572,1.6358892125681992
478_01.png,0.5087245677464775,0.6043135294707359,0.2804078757762909,1.636354915214499
506_01.png,0.6569150561200721,0.3528340879960784,1.5291253328323364,1.107225398223928
527_01.png,0.5586140867588776,0.5183130052339818,2.1943445205688477,1.3462407407991417
539_01.png,0.5550839896979076,0.6203208115683603,0.34428632259368896,1.4891334553275848
540_01.png,0.5210342714563012,0.39876204709123286,0.17815861105918884,1.582912136195964
555_01.png,0.592909185481923,0.592820016866816,0.21685396134853363,1.5589143185616754
568_01.png,0.5439728852361441,0.4076039790441947,1.4260282516479492,1.497380030775434
573_01.png,0.5618414515629411,0.6076744163541922,0.3341656029224396,1.5407588840402173
574_02.png,0.5759510761126876,0.583063285199127,1.0919688940048218,1.4915941040256262
575_01.png,0.5206817548189845,0.459623621011685,1.2450999021530151,1.5951301182266804
576_01.png,0.6806771562301687,0.5224612039913025,1.2563352584838867,1.3727083886199813
584_01.png,0.7494941957827125,0.31089281417163356,0.5209767818450928,1.3628255528301192
677_01.png,0.5082070537443671,0.6912594792832222,0.910708487033844,1.6278634277761401
693_01.png,0.5742391739040613,0.5718605326754707,0.9342217445373535,1.5475371348584201
698_01.png,0.5535092639869877,0.5612015019703124,0.43078213930130005,1.498175135638431
709_01.png,0.5128359334277255,0.6098227751707392,0.41658344864845276,1.5311915960212337
712_01.png,0.5463336797963295,0.6214767636598221,0.24821238219738007,1.4438654008093514
718_01.png,0.480684771734689,0.42286580541570273,0.182389035820961,1.633947236584195
719_01.png,0.5314165639824101,0.38192395134163754,0.20964443683624268,1.4487169972303993
723_01.png,0.527954884272601,0.44576292638001697,0.23212605714797974,1.7616243574915995
749_01.png,0.5465996893388885,0.6460610682011715,0.19139419496059418,1.6377420882086764
753_01.png,0.5235850818987403,0.6860854895120221,0.2201210856437683,1.5505848900160732
754_01.png,0.5232582343742251,0.6615018911460149,0.2648158371448517,1.685680279146954
793_01.png,0.5432418274826237,0.4018138770479709,0.22435277700424194,1.6230076632885646
812_01.png,0.4981355770890202,0.6399698398890905,1.5562820434570312,1.3190314741134426
823_01.png,0.7334771330601403,0.6123116625738996,2.6628432273864746,1.2755880117217036
831_01.png,0.5205481915867755,0.5914524727767068,0.5405738353729248,1.5398125406323488
835_01.png,0.5238420282091413,0.5222755122397628,0.9944971203804016,1.3799080704895659
853_01.png,0.48720189050904344,0.7286598652468196,0.571366548538208,1.5776853285748678
Blast_PCRM_R13-0459.png,0.5302675627171993,0.5226644634136132,3.1295101642608643,1.3120133085861996
Blast_PCRM_R14-0294.png,0.6587061360478401,0.43437168188393116,3.748713970184326,0.9269491485002949
Blast_PCRM_R14-0370a.png,0.4879661600903741,0.5468748895800672,7.452444553375244,1.1193581925274068
Blast_PCRM_R14-0388a.png,0.48428613779002,0.5713373268289226,4.671987533569336,0.9762493117517712
0067_02.png,0.5562098119407892,0.5250423159450293,1.3738665580749512,1.620206396838241
0110_01.png,0.49211193967078415,0.7143748398936752,0.27227094769477844,1.6042541884748107
0114_01.png,0.5403961255880338,0.610254832942571,0.907517671585083,1.7257452628010483
0123_01.png,0.5343048066965171,0.3615192042198032,0.5094297528266907,1.7405639460033175
0137_01.png,0.5054201893508434,0.7486115494809512,0.1850777566432953,1.6086180594813377
0143_01.png,0.5008919201791286,0.7629757678202752,0.844438910484314,1.9345169737427002
0163_01.png,0.5103706366249493,0.756514960068411,0.3289351165294647,1.7919559823972027
0167_01.png,0.5004767167514989,0.6883544510762606,1.3960180282592773,1.7126694071829143
0173_01.png,0.5106315564896379,0.7539793215858351,1.442977786064148,1.555564856712981
281_01.png,0.5077289557084441,0.7394826531942401,1.7992645502090454,1.6209654530564714
309_01.png,0.5124151869011777,0.23269122968693928,0.4459792971611023,1.4588135305888046
344_01.png,0.5224551863170096,0.530040448377674,0.5414827466011047,1.3885468208980927
354_01.png,0.4930619192974908,0.7697023392788002,0.5131993293762207,2.799444948999531
357_01.png,0.5230858480291707,0.6048148962935167,1.3499679565429688,1.556942222161704
363_01.png,0.48456428572535515,0.4695890875134085,1.3091940879821777,1.544687108873283
