image,iauc,dauc,infidelity,sensitivity
853_01.png,0.49987771960773636,0.7936784152833299,15053436.0,1.6448196774800168
279_01.png,0.5012650133243629,0.3111430494749793,39418152.0,1.747571253954017
0138_01.png,0.5120485856064728,0.3357511200388594,16959792.0,1.8626538013791576
577_01.png,0.5075032688411218,0.6859947575214276,68130008.0,1.6577453751056241
0145_02.png,0.50894600232797,0.33653293950484947,31141656.0,1.781927731067496
509_01.png,0.773688598535955,0.8187206787537133,50385456.0,1.3204033493891976
498_01.png,0.4975232023612729,0.5792585112564955,5311458.0,1.5382833877130193
743_01.png,0.5095042901645813,0.2922018541013112,21501780.0,1.8926405621621847
404_01.png,0.5085561711873327,0.2868863775516181,43571888.0,1.8210500753870047
713_01.png,0.5249352513679436,0.36529443673946493,29184174.0,1.7787237433471197
408_01.png,0.511757394165865,0.325353042098993,26009214.0,1.8088152779321571
476_01.png,0.5096085877822978,0.34567497258588425,10795014.0,1.792045749059147
0081_01.png,0.4999571396037936,0.7780532883906296,84653920.0,1.764890775387933
312_01.png,0.5516026435819056,0.741250253773808,65164540.0,1.5129631132131658
371_01.png,0.5102291201640453,0.3252859103208089,12830351.0,1.6267660728031599
857_01.png,0.5090864766389132,0.1460407558046007,14059433.0,1.6162047790465832
815_02.png,0.49161093149866375,0.1387328539647146,28388126.0,1.6109062208893514
0142_01.png,0.5114011708647013,0.42906629550784936,17875106.0,1.882341202528626
679_01.png,0.5113118458539248,0.28948888202797946,37694908.0,1.7667538561291047
424_01.png,0.49865908288796035,0.7060430877160407,21116414.0,1.7038855354656708
815_01.png,0.5346296579976167,0.8107318615500461,9212621.0,1.6194237183014166
796_01.png,0.5265564782145832,0.9158380707525355,32473516.0,1.5863096710286175
763_01.png,0.6246791780660195,0.6800797950218432,13718476.0,1.5344843135997304
504_01.png,0.5255824781156012,0.8939125329663702,16531014.0,1.5934873351594758
471_01.png,0.5108162567817739,0.2995387285040881,19728560.0,1.8193572768604784
304_02.png,0.5114235180829253,0.18779833188914372,55946316.0,1.9135018470015093
0179_01.png,0.5079465632193855,0.3739543425404011,24993500.0,1.7977798810321837
686_01.png,0.5496386890964848,0.15706106666105146,37420924.0,1.6429848350649592
0158_01.png,0.5087222660492573,0.3299768881948632,26008552.0,1.7546433122563043
771_01.png,0.4979945670015046,0.5715774265086057,27478472.0,1.7270454897815195
706_01.png,0.5237074026039669,0.0656890241007401,29658396.0,1.6080865037999517
346_01.png,0.5144733179892812,0.14035299792572542,15322569.0,1.668069213269329
302_01.png,0.5126669174725456,0.8806914536279596,20167070.0,1.6330528076311002
501_01.png,0.45129756004150423,0.8544500110975817,42047244.0,1.4181188017941426
832_01.png,0.5093826377498252,0.15243769845633684,16946912.0,1.6396648157930496
541_01.png,0.48846594856253694,0.4915464595406794,64073276.0,1.6109922667187848
0080_02.png,0.520555030554533,0.2667382599782754,9386232.0,1.6688198223821997
819_01.png,0.5160521151098821,0.973552794860942,51787872.0,1.2961152314814
414_01.png,0.5216060355305672,0.29035365936725305,9479946.0,1.5753616983027154
550_01.png,0.5098536637212548,0.1333173576268233,13852512.0,1.7122029609087148
361_01.png,0.6107365184995744,0.9828926938189041,38961240.0,1.549646424782417
0152_01.png,0.5108379271945783,0.4566992981568544,24482414.0,1.6526418464818935
0140_01.png,0.5084451862743923,0.35028551999487323,18699134.0,1.7654524415987622
502_02.png,0.4936220558094127,0.5724795181439537,10806673.0,1.546100445865094
548_01.png,0.4960315627977252,0.8109231913902791,20319664.0,1.6510176526710232
0143_01.png,0.5102893523871899,0.3825920101208853,24918636.0,1.9383013288489783
325_01.png,0.5090100545702236,0.4551089905442473,90329424.0,1.9401312512852857
0137_01.png,0.5126868262887001,0.4967326844774029,19762512.0,1.6881356874682938
0063_01.png,0.567418597638607,0.21909713272905812,22302300.0,1.6093458949437371
552_01.png,0.5117706584611109,0.45666061279827314,6879216.0,1.7668030154010423
690_01.png,0.5676746898596841,0.9514497424409326,47525464.0,1.437829629647634
0075_01.png,0.4994334901816079,0.773119419435951,25964056.0,1.8490135095753935
0157_01.png,0.509215979703835,0.3312458661222792,18934588.0,1.7761041487885183
748_01.png,0.5172062654580388,0.29875789831230243,7223622.5,1.7481785890057584
421_01.png,0.5084902270297919,0.2731040298826667,14964493.0,1.829523928131086
532_01.png,0.5257270545033472,0.06608403999269959,16397213.0,1.5739127606298136
731_01.png,0.5178544935105103,0.18187705242025248,25951454.0,1.7443147515363127
306_01.png,0.5114236374252609,0.285406711729841,7200996.0,1.74668083470465
821_01.png,0.5342053579432624,0.037958039398874155,20067618.0,1.4211673210853224
290_01.png,0.5081886476171869,0.33493878343577865,26441368.0,2.00342575624618
336_01.png,0.5097418778709003,0.3795987519717448,13157338.0,1.7449173075009885
0131_02.png,0.513162773235568,0.4198561940263476,2905069.0,1.7765262932729347
0154_01.png,0.5124330819983568,0.24710176850796836,6291713.5,1.8327568002068808
0169_01.png,0.5084738771298102,0.34304554353496564,4651359.0,1.8635556647938882
747_01.png,0.5091107688578111,0.38963559116744634,27172108.0,1.8544699117692485
