image,iauc,dauc,infidelity,sensitivity
0049_01.png,0.5410873166152409,0.5277203082639191,10001.0517578125,1.6966010764416883
0051_01.png,0.5434241358722959,0.5153032329731754,337.9091796875,1.5122858498009546
0065_01.png,0.5437589802646211,0.5101520304701158,866.884033203125,1.641332296444951
0105_01.png,0.5453491415828466,0.5303262336445707,1116.4949951171875,1.5792809546450872
0124_01.png,0.5457119329699448,0.5370354714271214,2506.16259765625,1.5640279101083152
0158_01.png,0.5451638361971293,0.5347522104691181,2372.1728515625,1.513790654565348
0170_01.png,0.5460237839392253,0.5348119967217956,927.6343994140625,1.6098178102654122
0175_01.png,0.5447201182001403,0.519074776475983,1514.49462890625,1.6044910698735835
0178_01.png,0.5456762355087059,0.538565860262939,39.98692321777344,1.4049559502427318
0184_01.png,0.5395873214251229,0.5161342507760439,441.4936218261719,1.58473270583466
0188_01.png,0.5494583935609886,0.5571223158123237,1623.4451904296875,1.4800786581587322
0189_01.png,0.545570262973862,0.5287067708559334,685.89013671875,1.495659591413111
0190_03.png,0.5466356651325311,0.5345308998865741,1203.41552734375,1.6793783616914508
302_01.png,0.5430093206731337,0.5248901274587426,1553.1339111328125,1.5509058969720642
346_01.png,0.5464392605104617,0.5341623993590474,809.0809326171875,1.6597299930251115
347_01.png,0.541890273136752,0.5221199022032254,1423.3436279296875,1.4975600863570062
359_01.png,0.5488547580316663,0.5275518045361552,496.5356750488281,1.491411133788438
404_01.png,0.5451990379286664,0.5318567461467215,3507.054443359375,1.6319868211495094
426_01.png,0.543008664888995,0.5122570287037108,1202.28955078125,1.5923376358091246
474_01.png,0.5455129739961454,0.5215220917681498,1407.33349609375,1.6031258351798885
475_02.png,0.5480352654787046,0.5484525726309845,2028.7108154296875,1.588342674942223
478_01.png,0.5455126109133873,0.5185864229819604,945.974365234375,1.485038964906872
506_01.png,0.5362069525622896,0.4428158833366719,1062.86279296875,1.346441815295013
527_01.png,0.5470608214714697,0.5625317033513316,758.114013671875,1.5558024796476322
539_01.png,0.5467477225299392,0.5451151640819651,1648.3204345703125,1.6134027087065097
540_01.png,0.5450825712510518,0.43605141177041723,3443.474609375,1.6384212264882896
555_01.png,0.5452706623556358,0.4865592198579439,6419.6513671875,1.7472168035505529
568_01.png,0.5421573274901935,0.5087408223189414,943.9400634765625,1.5848518813423809
573_01.png,0.539879743408944,0.5053239786066115,3443.7548828125,1.5821266998470371
574_02.png,0.5427592222445777,0.5572463717045528,1321.6500244140625,1.573903832564821
575_01.png,0.5457273318565318,0.5345055633889777,1223.097900390625,1.5784678814372675
576_01.png,0.5395833907116737,0.5441973597875663,2460.90185546875,1.5605151636968817
584_01.png,0.5493337114208511,0.5228211589024535,2821.5185546875,1.4804260843355384
677_01.png,0.5461837892819729,0.5379652694932052,2402.74951171875,1.5719209200629516
693_01.png,0.5438903677942497,0.5375185293544616,1937.314208984375,1.7066588076342433
698_01.png,0.5477006226511938,0.5510045951232314,5501.919921875,1.6507738894661756
709_01.png,0.5373838265825596,0.5231896720444118,3313.2294921875,1.6280359690440418
712_01.png,0.5453603552388293,0.5413319189101458,1824.3167724609375,1.5863899810047244
718_01.png,0.5461045425119144,0.5295405427792242,2598.576171875,1.6123112315279642
719_01.png,0.5444680977878826,0.5258821826428175,2554.9013671875,1.5719932498261968
723_01.png,0.5513157889779124,0.5527559292635748,2893.998779296875,1.7182415428870823
749_01.png,0.5420278962701559,0.534842879444893,3164.91748046875,1.6082043470005472
753_01.png,0.5453689774232251,0.5591788772227508,2176.752685546875,1.5596808698920126
754_01.png,0.5452878646818655,0.5352706661713975,1381.0838623046875,1.6760656729599968
793_01.png,0.5492046180048159,0.5221535283406931,812.5010375976562,1.5083896482193755
812_01.png,0.5458909169371639,0.5396332534562264,296.4131164550781,1.4888567121473186
823_01.png,0.5414740557649306,0.5368058954232505,2310.36376953125,1.5007279451558135
831_01.png,0.543325900765402,0.5411997129475432,2141.855224609375,1.605885628196342
835_01.png,0.527733465390546,0.4532360358363284,700.004638671875,1.515841328006965
853_01.png,0.5423086407993521,0.5122345809691718,982.5203857421875,1.5113766083396167
Blast_PCRM_R13-0459.png,0.5418105206585356,0.5221672228404454,122.38438415527344,1.405273865653562
Blast_PCRM_R14-0294.png,0.5365751288565141,0.5658379289608482,39.78204345703125,1.159785377463202
Blast_PCRM_R14-0370a.png,0.4966067385726741,0.6180566677025386,0.2414102703332901,1.3021601883049887
Blast_PCRM_R14-0388a.png,0.5597738030233553,0.6573164501460269,350.71331787109375,1.2131443092618803
0067_02.png,0.5450304865038821,0.5431890875500228,531.72509765625,1.6575990334891932
0110_01.png,0.5450651537893074,0.525364742747375,503.0367126464844,1.439191822912911
0114_01.png,0.5472607180210096,0.544232907638486,672.0223388671875,1.633842231961071
0123_01.png,0.5458777397871017,0.5145124081256134,298.9156188964844,1.6323776285827998
0137_01.png,0.5468153211155108,0.5426312515379063,1209.62451171875,1.5615137198411453
0143_01.png,0.5458112075658781,0.5358867089131049,979.9093017578125,1.6995407431923408
0163_01.png,0.5468497636861035,0.5456494006461331,741.6701049804688,1.6537258408288875
0167_01.png,0.5464084554197532,0.5373895005988223,138.55316162109375,1.5196826273840631
0173_01.png,0.5454942623951605,0.5312695527183158,139.49102783203125,1.4587238886692124
281_01.png,0.5455656476052744,0.5203369040308254,382.4208984375,1.505913113724294
309_01.png,0.5456231938941138,0.5363864998466202,192.46995544433594,1.4005095253657907
344_01.png,0.5341258220640677,0.5685488753286856,810.5962524414062,1.5221750959799347
354_01.png,0.5422012330964208,0.5336880953317242,57961.8984375,2.3207009301808936
357_01.png,0.5442653611036283,0.5362266674637794,261.17669677734375,1.5903845040860316
363_01.png,0.5447359319244113,0.44821716179805143,328.7720642089844,1.586713484054034
368_01.png,0.5455811171393309,0.5387098076088088,745.3926391601562,1.5998349417080564
389_01.png,0.5478289857772844,0.5329437471394028,1121.17529296875,1.6799626729629273
399_01.png,0.5450458792703492,0.5059604210047317,760.2664184570312,1.569754275317609
421_01.png,0.5452769860359175,0.520859548289861,839.1947021484375,1.6343676853905171
429_01.png,0.5464352129825524,0.5267295430946562,80.54290008544922,1.5247069244511546
493_01.png,0.5438066947140864,0.4718747423030436,515.2816162109375,1.5958693941287219
496_01.png,0.5496653209307364,0.5626402076865945,423.38336181640625,1.461618039104572
560_02.png,0.5444944496931774,0.5254194936049836,1260.95751953125,1.6726928171226088
567_01.png,0.5469936842897108,0.5492746897840074,131.57688903808594,1.4733764381433243
689_01.png,0.5422060456393021,0.5353760840371251,739.0462646484375,1.6327981213064233
690_01.png,0.5346624237884369,0.3939892545708322,3020.881591796875,1.505403896596526
697_01.png,0.5372323734419686,0.5570672771760395,1810.2115478515625,1.5762370471913283
701_01.png,0.5477552858314344,0.5770117580624563,1566.3739013671875,1.4342306362860493
721_01.png,0.546689821540245,0.5306874586801443,654.151123046875,1.6647856729435917
736_01.png,0.5403503037190863,0.5276010564661452,2674.755615234375,1.5591128065068391
744_01.png,0.5459220562396305,0.5299063361515957,2268.84814453125,1.5807430602079067
795_01.png,0.5447776643559337,0.511550975256666,445.6149597167969,1.690257165884657
854_01.png,0.5459013029134699,0.5549541974905878,1199.9254150390625,1.565318294998755
Blast_PCRM_R12-0326b.png,0.5404340751868274,0.6064762175997852,3228.5029296875,1.1067469614150092
Blast_PCRM_R12-0463a.png,0.5187729374904718,0.6218785318113598,966.7874145507812,1.1364254954723352
Blast_PCRM_R13-0065B.png,0.4955837099945971,0.2841176766004147,1705.34814453125,1.1318334820922547
Blast_PCRM_R13-0079B.png,0.5381315294653177,0.1994848269125831,152.26010131835938,1.147953502621007
Blast_PCRM_R13-0312.png,0.5137374814200614,0.5248776497319341,1.3413069248199463,1.2369393926245351
Blast_PCRM_R14-0033.png,0.5108928399692688,0.43588251881634016,0.349446177482605,1.2957522844002103
Blast_PCRM_R14-0354a.png,0.503027515885021,0.5522274328759522,42.77256393432617,1.2818218893470585
Blast_PCRM_R16-0108a.png,0.5337445933504829,0.5458746561421971,12.480240821838379,1.124526058796021
Blast_PCRM_R16-0233B.png,0.5112573786505631,0.5010128345207444,134.57296752929688,1.2878583577758924
Blast_PCRM_R16-0342A.png,0.7037637651498828,0.5806460294074246,2136.0654296875,1.2308643796015473
Blast_PCRM_R16-0404B.png,0.5394689988877092,0.5205945012691829,0.4605679214000702,1.3520341541045262
